id,posX,posY,blast_name,blast_code,value,date
411,-6.8435796,106.8296372,Nodding Muhly,1FnBS1PBPg4Fn9FQW6ZpLXw3QK5rqrmd3r,89.94,07/21/2023
412,54.7767925,56.0399438,Smooth Cordgrass,1K5GKG2JrAwSkV7x1ifupKwk6Pe3ZHkVkT,58.72,04/22/2023
413,35.8197739,119.9696841,Quill Cryptantha,1Avxj5PpvrAYgbekJHv6t4u4x5JDqQUwAH,55.52,01/29/2024
414,-6.371137,106.022874,Ethiopian Wheat,1DmjavPwqujA2CDuWF73HmSAXCJVaFYBHs,82.2,12/11/2023
415,-7.3055182,110.4947314,Ulihi Phyllostegia,17nofyKxsLGEpDWvvdHZFLZd34dEys5dUq,90.9,07/18/2023
416,45.8512879,134.49807,Silver Twinpod,1NdqGA9oyb5KYsUkQzBd8ock2MXgh8o3Qp,65.99,11/10/2023
417,7.1796355,-2.1008486,Kudzu,12CqVqzYUcsrUkjhJnXdFryWVjdHq6L3is,57.34,08/01/2023
418,41.057857,23.6514405,Black Bogrush,1NqrWRAbiURvnnvFQEmNKekALXbeujgkLy,71.23,08/30/2023
419,13.91581,44.32414,Cutleaf Balsamroot,1MBqAr7QWJxwnRksX4RSa5fN7VTEzJqQGb,74.39,04/01/2023
420,-23.4157731,-51.4264048,Idaho Beardtongue,1Nf1mCcVAifkeCsAMFUunuL4tiiwkTpZJN,62.32,08/05/2023
421,30.786657,108.761889,Spotted Beebalm,13rPcNd2uti7qNXaLPehK3hGYxqXNkv9CS,91.99,06/20/2023
422,-6.7140331,111.6295545,Prickly Bog Sedge,1LLwhXMhmfhzXWgKrJw8EViXPrHaoX1CXw,81.37,08/01/2023
423,-20.1287177,-44.8645811,Wart Lichen,18G2qpJD8As8bXz6J1V1dbNeZrqC9JFQhN,50.97,01/15/2024
424,-8.1950813,111.9403254,Yellowtuft,1DrD4GZ8SzyrFJjg8tHd6wThbBchWYAEBj,75.57,08/13/2023
425,32.149961,34.8838788,Largeflower Goldenweed,18AffcVk9aL1JWrQtJUwksJPVKJLBHUob1,59.89,02/21/2024
426,59.6637076,16.5305978,Coenogonium Lichen,1JhEwRWxEMBBgkUQbuUNH7RW2yuLL14WdF,84.92,04/02/2024
427,49.417735,19.6808046,Fragile Pinkfringe,14KBz3QQuc3NWcev3GHXXgdXaL59nRR6Lv,85.62,04/03/2024
428,-9.6277897,-74.9749415,Caulostramina,1Jfaqdc2u3w7mnuQdLf24Mcd1TpYsKhHUZ,83.89,09/13/2023
429,51.2036947,16.1523941,Biscayne Pricklyash,1JeiBGDkViLu21pakQmVdUWXxBG4aryXqg,50.01,06/09/2023
430,41.8007356,-8.5394227,Variable Linanthus,1Jo4xKiRhLWBmEhJUGM7oUTPRtE75a3Ypo,59.51,07/07/2023
431,-1.259553,104.100502,Black Pyrenothrix Lichen,1AqAHtxPFtynYyV5S63Pt3KaqRUHccmrpK,91.36,04/03/2024
432,28.425613,109.56834,Western Fineleaf Pondweed,1LZKdeTbk2BNR4r5wmAZDR4aPs4NrzXpNQ,96.68,06/18/2023
433,9.9576111,-84.0284827,Herbst's Sandmat,15CAaWgC6GqiH7SDtUANwXceBhQ8M4wJaG,95.18,09/07/2023
434,62.0096447,-6.7716551,Eastern Wahoo,1EiSLXfLboNjPCtHZpuUXCRcN4inFM1FTF,69.33,09/01/2023
435,39.9716709,44.5352163,Red Sandspurry,1Kza4gFWi5VQ57ADi3SsucJtEq6U54HGji,97.56,02/03/2024
436,-31.7457502,27.3469574,Holei,13t89iGYq2hriqwFyEsmuh2JiWAHu1oSjD,97.56,04/05/2024
437,-8.9066345,121.3064286,Holy Ghost Ipomopsis,1PPfhae7evKCMTTz8oqh7vNt4hUJbrVvWD,85.72,07/19/2023
438,35.878762,14.439284,Mongolian Oak,12A4mbyrjuoFNegEC4oCpYAny7MkuFsEiv,51.56,11/18/2023
439,15.6452543,-91.6875527,Spring Spiderlily,1MjtbU8B1H1U9r6kudDjjLuHqt1pEuTiP5,81.17,09/15/2023
440,-6.8292253,107.3532717,Redcedar,1AwpYrjeQ3AwPdiCM4jwYBYM8sf9ggyTCX,81.33,04/17/2024
441,25.234479,110.179953,Wahiawa Mountain Cyrtandra,1ChHErAgucFfXUeHZbbG1EPzbFS7QJ6iLC,85.56,11/19/2023
442,56.9438063,51.0642669,Tube Tongue,14XNg6AHGsEjNMqT8HUBQL4WVmfuASf3v4,89.46,11/03/2023
443,40.2487413,72.1297653,Yerba Neto Hoja De Cueva,1HgS3VvakwBrmQMSvH9hFHfSP4hAYo3LhU,51.68,06/16/2023
444,24.651518,109.24473,Pink Campion,1KiUPLo9WvCpQi1pCRKNfYBaVmnpbMz7JL,56.1,04/19/2023
445,32.970422,35.542659,Nuttall's Saxifrage,17eyAVaarne2Lb3cXU6wTFTwPQ6obLLHXr,93.98,05/04/2023
446,49.297491,125.217735,Anoectangium Moss,17ExPeahugbPssmTfVD2bJum6akNoFS6cu,90.49,05/22/2023
447,-4.3805365,103.2894368,Flame Azalea,14BFkpR7kMBSUMjsQPDmKVNgsKrXF9D7kc,63.4,03/06/2024
448,9.852371,-83.6143148,Caucasian Lime,1CodZk8Tuo2RSD6HvniiJK1DyCTMyStuvt,68.62,11/17/2023
449,-24.1377718,19.1107114,Northern Mountain Cranberry,1MyJYHPg23AWkvq6PiaLH42LHLace8ec8J,94.56,01/25/2024
450,-7.0755404,109.4199623,Albizia,1AJEGsFKEZj3AjaGfJ8P45zK4oWbX6LDDE,79.23,04/18/2024
451,38.35,-81.63,Arizona Lupine,1G3ecdHgo4jvNJBRAEPDRdLLU6hXD7RhJW,76.75,05/20/2023
452,49.3193375,-124.3136411,Upland Cotton,1KXXqwGfUWuGdSqn5yLAo96FZj2xX8rfeF,52.7,04/01/2024
453,41.5826404,-6.2652906,Harpullia,1BXwGGaAVzeTdRh8Ex2NUxZtQUH37FJba2,79.16,03/16/2024
454,11.9404192,108.4583132,Whitish Gentian,1JF32LLi36BFKyM96RsWAz4A3ZpyerEWMr,88.11,09/03/2023
455,52.2063851,-0.9009942,Alpine Biscuitroot,18niCHpkxrR3EG9PVitbfSjW7ux8QxYXqu,74.1,04/09/2024
456,-7.167974,108.5077307,Pincushion Beardtongue,16FZ4sGt1eWwwt61theEFQGczHFZVxmcpQ,78.84,04/14/2023
457,54.0474092,38.404411,Yellow Flymallow,1MGUY9uPNrBx7JvBxyLTMwcjzou3pNFhWV,73.11,12/23/2023
458,24.348365,105.759939,Broadleaf Speedwell,1MqiYgzPcCeGwaUEwXKTMpVDfPSinJyKRn,81.5,05/15/2023
459,62.7303265,22.5785612,Disc Lichen,17wBjXunrZSiAp13c2MGRFAvayg2HbTzZx,89.91,02/21/2024
460,-25.0225309,46.9853688,Mancos Penstemon,1ERCeLVCB1WF2WXGR93QLgmM9C6rh23ti7,98.47,07/18/2023
461,-34.6961915,-58.8423829,Tall Townsend Daisy,14hXVE1jRmd89MZofstNpExbWJ4FNXG2iv,62.06,01/04/2024
462,39.4365442,-9.2134149,Flowering Ash,167n5xtBTUxqPzkb3qS5dvtfGRCgb3H3wS,99.3,09/22/2023
463,37.619096,120.846204,Lanceleaf Ragweed,1xVnR7idLzQYhG4LDAvNPRnvUY6uKWzef,83.45,11/28/2023
464,49.0096906,2.5479245,Rimularia Lichen,19fKA7V7DcwzUeLG9J1aCakyct3BnPzQc4,79.16,07/25/2023
465,49.806882,125.792864,Aroeira Blanca,1EAQVT4YsvfgeEywiDqVbA8zvhP3pwmHD2,63.02,02/10/2024
466,9.7639,14.1539,Oat Brome,1KJVWwsnHD2FSR5Zj6FMYMphv1MRKR5ArL,54.03,04/01/2023
467,45.1800316,0.7237613,Crescent Milkvetch,1F3wyzmvocCvmSxqiyvtYi54Rf4QoXePEg,65.88,09/05/2023
468,35.8659607,14.5139265,Urban's False Cocaine,1KEGJeVBmBDPv85KEmqLwpnR79L8ytcScZ,83.05,11/05/2023
469,13.274365,120.618416,Intricate Orthothecium Moss,19C3aJChGSrJSTTW5UqoAVcJGNd9s9y1oA,60.68,01/24/2024
470,15.4004052,119.9303933,Knotted Rush,1Bq91yhWRDhC8iTjy77d66rng9MhCaNci3,65.0,05/04/2023
471,28.438851,120.564983,Cologania,1McV8M4uofSH7Hc8Dho7CbCcqFtcrQT86w,58.94,01/25/2024
472,-30.8772854,-55.5392304,Poison Angelica,1GsTsqSGKtoXjLetZhF34WbHTD2bwzZ1pk,91.96,03/16/2024
473,40.628952,122.511257,Ash Meadows Gumweed,1HNQVf58izP8Z4EHS9DyApmWW74USGBWfH,80.5,05/12/2023
474,14.6014909,103.0933171,Bristleweed,1GPCnMEjGU1EgHcGfZimcfVmVhQr1MBtYk,83.06,10/07/2023
475,-6.4933318,106.8809319,Sessileflower False Goldenaster,15BsnyG82ik55STpdgTZxSZTm8ZpVjkyXy,67.96,07/04/2023
476,47.2990712,-1.5086685,Rough Eyelashweed,1Nqbq2zK5jZh6snkk87jng9zteNL3sa8ft,77.36,01/30/2024
477,2.7682671,-76.4215988,Casasia,15wWWz9sBFqhivKENchLd6K3e516XsQVV8,83.2,10/13/2023
478,-7.823074,110.1576731,Woodland Coffee,1FPuGHN5Abs176Dh5XAUhpituYqqCBsKc8,90.46,11/08/2023
479,-12.7902832,45.1050487,Grand Canyon Campion,1JYfaRqMUdpWiQgiukgkmM1AjmQCFGjZ6p,83.07,10/21/2023
480,59.9506531,32.7362252,Hybrid Ladyslipper,1E5hNgj8SFmhQDQ8UBKXMcdGF7yBxDFT7P,89.21,10/28/2023
481,45.4592577,75.2050312,Spider Milkweed,12d2pPrxgPs9EdJx2KJvqWaSZNJ37bFzxE,62.8,04/23/2024
482,37.9273983,69.8001762,Carolina Ash,1H8FzYNcKAiwfNjf2R4nHVWAU3yWhPyLnP,68.54,11/21/2023
483,8.27533,-73.868176,St. Jacob Texosporium Lichen,13mPHgLWSv5WDxDBVJ1wGrofDLhzWhmvNp,66.06,07/05/2023
484,7.44891,-71.304474,Coville's Dwarf Sand Verbena,1Dnm87Zr6pYCiGdX57RJuZzPe2uomN4d5Q,95.93,08/22/2023
485,14.5966665,121.1870788,Crenulate Mountain-avens,1LJf9NVdMhLTunKuyxsLqAyL4ubAPnwUt7,99.54,04/16/2024
486,-4.7407988,55.5081012,Pawpaw,1DP3yBZD8ZZJcv2GSGAJY4zdut4CzEgoaC,84.13,01/12/2024
487,52.0108,86.5467,Perennial Soybean,1JfmL5d7Cyev4qypzzZ5o87BUcLVJsyMFx,53.05,04/12/2023
488,-6.797767,111.3262355,Hairy Small-leaf Ticktrefoil,1Fi31Tc38VWihmpjzu619uAXgt1xoKqJdF,58.92,11/06/2023
489,56.718213,36.770859,Parish's Poppy,15Ns3Aij1yF5w3KGJjVC96FqNAb5iF8PFK,94.97,04/02/2024
490,-4.2596751,-43.0182166,Nevada Podistera,1DoSquYibB1xbxcEnB1wiTHkoCsTxp6RX4,77.87,08/06/2023
491,25.6872431,32.6396357,Amaumau Fern,1CtbxsyVfzxUbss8QbAuBkRY5KYzR5GUor,88.6,05/10/2023
492,-15.0418557,-70.3673152,American Beachgrass,15vufgqHqyfzRAHC6dT18HhXQhnofGWE8Y,66.56,08/15/2023
493,32.644902,120.353259,Delissea,1Vm2Egbo6TrX2Ps9uoVoSR6evc1NyCzJq,52.34,09/09/2023
494,-7.7308816,109.9081382,Common Tarweed,1AoJ9EF5ah52HB67NBGvrBYhFTonG6pegw,73.72,12/02/2023
495,39.042852,117.318781,Marsh Jaumea,1HrX1BJCRJr8LNJBjkUWgFMwC6wDMZ9NHb,68.86,03/19/2024
496,14.762796,108.9739954,Parmotrema Lichen,1CbpnyR7onNX47F2jprERxcoATRVUTzEcd,66.13,09/18/2023
497,-36.6131562,-72.9588593,Common Hardgrass,17Cu52Li4phJUJ7sRptCgG6YKxFauivBCn,84.37,10/22/2023
498,35.0863004,-85.1790404,Rinodina Lichen,1X1wumTRwSKvSwkMye21NuJGx4XKnBHaM,72.95,05/08/2023
499,55.5939065,61.6171856,Sixweeks Fescue,1Pgh1R84jh1uJGHNxoTyXnjaCjkHvq2deA,81.99,05/25/2023
500,-19.3882364,-42.5117238,Speckled Spur Flower,18FqCmxZVJh88eU94izGGRbQciTGqLjF5n,89.26,03/03/2024
501,56.7423811,61.7593478,Chaenothecopsis Lichen,1JWWzMaQEQi66p7RUo6Kt2x3tzyzAFdTHM,73.58,05/16/2023
502,-20.2695062,57.6297389,Northern Purple Pitcherplant,1EEi3zxroyqZfYY53QXAsiLJv2NRwUhxLc,68.21,06/15/2023
503,48.1933831,13.1657762,Seaside Alumroot,1QEEDGv2p774pf1L5odLbcAR9Vc9iUR6WN,88.2,06/13/2023
504,0.2827307,34.7518631,Purple Broad Vetch,1D13yDSo9USQNdADvavik7vKGSPv7P6dgx,52.37,10/10/2023
505,37.1264754,-8.2996637,Pygmy Racomitrium Moss,184FAwd5NVzki7y2dYCLyrCNMKgt1E1rRa,68.03,12/07/2023
506,48.2618635,37.8561647,Wilhelmsia,16f4vnemDdTPs98i2nrrDgU2ftKyYZB8rF,74.96,11/23/2023
507,-34.7368519,-58.5019467,Kellogg's Knotweed,1EmYWYq64u9w38w913r29kNNS1Mjjk9XF6,77.48,09/07/2023
508,2.6707039,72.8914233,Macoun's Draba,1N81ZFzR7hzs2PofpzZh2nFMbZo7ANkuUn,69.2,12/28/2023
509,23.5651914,58.4201892,Zollinger's Fissidens Moss,1JjpwWFXRSN5QmihSRV2gNHNoA1QucPApT,94.99,02/26/2024
510,39.40278,21.89472,Serpentine Monkeyflower,1HGdZsmFcMHeqxwfGJouHFGYFSHYKhvd8,98.28,11/10/2023
511,50.0385516,14.0470364,Herman's Dwarf Rush,178yy91eF1JJ9J8oo44ocPpBJSpUCMnKxs,53.56,01/22/2024
512,26.89023,100.233878,Glandular Rose,1C5FanveAJ2hPBocMrZYTdv446qVHadPop,76.72,08/26/2023
513,-34.1998816,22.104272,Pale False Mannagrass,1FLhTVzQXidSHfWiyUUCmPEcZa64rWKhsN,57.72,07/21/2023
514,-1.8703308,116.3013267,Hammock Fern,15R3XfotjipjbpEbog5iecre1zAj3dpBp9,62.22,03/17/2024
515,40.608793,115.099494,Mecranium,1GQLRREVnEnqcsND3exnD3keox148SQMTn,51.44,11/21/2023
516,19.6300952,-73.1554281,Madhuca,14tUAaPGLDw5pov2QCGMAdAQTLStefdx99,71.14,10/03/2023
517,40.546361,117.659499,Costa Rican Lady's Tresses,18y3ZxW4BXKNgLX8Tj689X6rQPpzauSEv6,98.78,08/01/2023
518,-26.7416528,-52.5852334,Western Tansymustard,1DNJ3AZcA54z4i8PzXPELNfK77AeppFv9x,74.56,08/23/2023
519,30.20003,115.038835,Kidneywood,1DogFc9eD22EvZgyJAC5Fgo1ruSTaynxA7,59.77,08/09/2023
520,10.770555,122.535945,Striped Knotweed,1wftZfeQDagXisETtSrNptPtaHAT5fBkf,54.7,02/17/2024
521,49.51688,-96.50029,Antenoron,1EaoZVkCJ6puM9Dz47x3vijPANRDwBtvxW,58.35,06/30/2023
522,14.295795,120.9905117,Herb Bennet,1CTTtfpaxRHidtLtNU7TnFG8gwYYNn9Pgu,86.1,09/21/2023
523,-8.1968847,112.5304693,Menzies' Campion,12JahFxPJ9EwwWucS1VjDprjWxvnvhqjWd,86.98,08/30/2023
524,38.09234,-8.204915,Coast Indian Paintbrush,1GbavuRE2N4FD8gP2jnFMyEMqQMboJnkPg,69.23,04/17/2023
525,46.9656528,28.7657722,Smoothleaf Beardtongue,1Kzo7bTsx7VhC1SAvG1AV1smfFtUxD3baB,54.13,03/20/2024
526,6.5060695,18.2763069,Hawai'i Mirrorplant,1HBvxrxL5QREHJFDWP6Cmdz8pUrdLv9shi,91.99,06/13/2023
527,-23.7661064,-53.3206105,Crownvetch,1FJbXZahicvnuHhrwc632SVakYJst2UwiP,85.24,04/02/2024
528,-6.1870969,106.8655689,North African Knapweed,12diajVFtejPZKzynHkLj7yiuQnBhaSqPu,71.15,02/02/2024
529,47.8313394,59.6188673,California Broomrape,1B9qJnMFJ4AwuVWpFw48hYPhKDZTHZ2q2k,95.56,09/15/2023
530,24.117102,117.613808,Chinese Tuliptree,1NWKm4ybEbG46v4c6cdTFeGTSq8NT8XXig,73.27,09/09/2023
531,42.2253803,-83.3415334,Desert Willow,1LMSbwWDqXb6Sr3Vd8ZAikndUw2Hc25mnf,77.03,05/23/2023
532,55.0319476,36.7358019,Essex Hawthorn,12kjZ9Rc1cdgkW5Wpo3mMi4RyGUHwushEz,67.08,01/11/2024
533,15.42495,120.77476,Capitate Sedge,179YgJcqhUj8UsGuHcBVVgkw9wEL5JRm8M,52.89,11/24/2023
534,15.016667,-85.75,Darkgreen Sedge,1JVRzSJniuw4zdXZnADwYNfj5q1MFr3wun,96.65,04/16/2023
535,14.0119593,43.8673222,Wreath Lichen,1Mbb1Wj87gt2yPMs5LXuMjaGvy3mrZ7j6v,67.76,07/12/2023
536,34.0078256,71.9355029,Pouzolzia,13b7iZQbtZ76dJKoB1z4SuKmtdwRPWRQC4,69.27,06/09/2023
537,42.6259555,41.734917,Yellow Loosestrife,1KVSJAqSeH5rpnxx4DBnp1sFQvfUpsJ4A6,61.54,10/27/2023
538,49.9800949,19.234704,Needlegrass,12aZvjsuw5PJ88LvssWFtTea5yhb3VZHwt,51.6,09/02/2023
539,-23.4157731,-51.4264048,Elegant Bristle Fern,1JYqtwEE9YfUuuzDPv1V1rK2Rj5uRgu864,81.97,10/13/2023
540,-27.9094431,-53.3122927,Berlandier's Wolfberry,1HjDsKandUjmuj7KrQbaFkBHV3GpN2XMKB,99.35,04/03/2023
541,54.157108,27.2318325,Hartweg's Sundrops,1EvQ3eiCMi8XUsM5APG5QEn3hTCFDwfrEe,52.32,04/09/2023
542,25.783198,109.607675,Desert Twinbugs,163iwgs3zd9SL5aRCiw1jkPw1Aix3g1bt3,71.67,06/03/2023
543,32.271335,121.293439,Jones' Pitcherplant,1BhhnYQ7DdruWQuzfQNby2zDLmHoWD7UzN,56.04,10/12/2023
544,43.8447278,4.3520438,Knotweed Spineflower,16rjc9UKwwpjWzkrZDQDQE7wZ6ctaVW3ZX,52.57,04/04/2023
545,36.962751,100.901228,Slender False Dragonhead,1N52HazyLndgbH3amtQQ8mWsJYTvgH7qjm,66.55,09/04/2023
546,29.731101,116.251947,Douglas's Catchfly,177xrSrKhitVYuKD8GLnSEbMjSryM9FDF,55.36,04/29/2024
547,3.64333,97.46279,Deane's Milkvetch,1CgNUzrVL919a9etpAsqHWrYmBphsUgZhE,84.43,01/30/2024
548,-26.1353484,28.2949405,Diamond Valley Suncup,13MrpFa45DNnANsWnANh2rLiYzGKDP2qZP,73.47,12/28/2023
549,-17.4013758,-63.8817832,Spreading False Prairie-clover,1GPLdfFMRUBdNsV8Esk1z8L5sT7AcXVRMN,86.24,05/27/2023
550,52.6200204,81.239598,Winged Bog Orchid,1QGoeY6yprCC71Gv8doRyT71kENdZPqA4B,67.26,05/05/2023
551,40.73192,72.76177,Bracted Lousewort,18RRNu5Akx8ymMbg8tsVgMsZxZ79kXdeXZ,61.65,03/12/2024
552,14.8753647,-88.0729754,Nightflowering Wild Petunia,14Whrfev82S9YQYDh7t45XqB6ttfEDsy8J,91.25,11/11/2023
553,9.4546148,-64.8318347,Alyxia,1MJ4S7ehJXVFNj7W3cej9TKwqovNzGzBpd,50.06,10/22/2023
554,55.6830117,37.3439888,Wright's Baccharis,1DPcU1C5n1R2mWr7WRVH4nFTop5qe6Ungs,87.49,03/06/2024
555,37.8334351,23.802873,Pyxine Lichen,1JHuuNMXTwALkxbvAdj6FJp8jbAKxQvtW9,55.22,01/14/2024
556,16.3270679,103.4916438,Cliffface Catchfly,1GgPaSHhzVEy34xVh977FzJxc6bCmrRRMm,54.7,12/14/2023
557,37.2418804,9.8738907,Tube Lichen,1GXZyzC1GGhUhJS79SvqfLEv27PqLHhaTY,62.07,04/05/2024
558,48.5347071,7.6370168,Vallonea Oak,1342y1jaXkc8XV4SqVH5CqKxDcPSe7Q5ca,93.98,08/09/2023
559,-13.831435,-171.7985223,Bittersweet,1KR5NUZnxAxsLHTESsBoBtnqEeArhq11jR,69.93,04/26/2024
560,43.5757545,21.331051,Adonis Blazingstar,1KKNooQhW2K99A2QHS1n7Yh7hbMnubdi6F,77.1,04/07/2023
561,33.489895,-86.8094808,Jeweled Distaff Thistle,1CBCg8JDcmr3nzMVPTcgWgZUSqMge7k65D,92.1,08/11/2023
562,2.2250009,-77.0794705,Gulf Indian Breadroot,1JmthWfbSm9zWJp1SQ6NgJ7S3hTrE9eMLH,95.34,09/23/2023
563,19.5250552,-99.1712174,Red Buckeye,1BbwcnL2CqFibfoTojHX1FDS9LPqi51EzT,90.86,04/12/2024
564,65.8489911,23.2115122,Rocky Mountain Elder,13Fs19w1FuRrtjb1p2U6kxhUBnhFTgfvDE,88.82,12/14/2023
565,25.8007724,-100.4277766,Unequal Leaf Bryoerythrophyllum Moss,1CVhw2upm5ooJtxP9NtjitBPTjGWzr6eTN,77.29,08/03/2023
566,36.389401,120.44716,Golden False Beardgrass,1H8Ccqbsw2ADE2ZoECXd4nG93dtsdcUJG2,97.64,04/24/2023
567,24.546876,107.04219,Dense Cassia,17t7GiGbVXZ8B4dqBzzfyMFR1DZpdSctuS,72.97,07/12/2023
568,14.9163748,-23.6040974,Callingcard Vine,1MtWWd5tjkeftFSiC6LB19S6ce6biT6XoZ,74.7,09/14/2023
569,56.290878,26.721958,Sclerophyton Lichen,1HrNh2yq5osQB3AH7x4Bg7uedgwvBpUAtA,85.93,04/12/2023
570,-3.9997372,-38.4429274,Myagrum,1LTfivAJxhZNUb85q4uxxZSeARzhJgHDfB,99.87,10/17/2023
571,-7.2376196,35.717481,Pink Honeysuckle,1MiSfBT9WT7Z5wogE6veCxyA9XHs2fssdf,66.83,03/26/2024
572,32.851086,129.9478595,Serrate Aphanorrhegma Moss,1QDx1s5uh3Nw3oynJ2n6rVYBbchXoYHriY,61.62,04/29/2023
573,1.5837191,10.4705682,Leochilus,14RQJxcczxAbuXnAhxU148EeBGQ2WEwtC6,87.15,09/03/2023
574,52.579839,19.6295361,Butte County Checkerbloom,1KCaZHM1nqFc98sKYjuPFpzZNdDzSGfFAS,55.52,02/19/2024
575,39.2708955,-84.3279093,Small Japanese Silver Grass,14Vd6aMkNK31jKEfKEMbJLYh1AGvZT8rhG,60.03,08/20/2023
576,38.6031664,-9.0785922,Pilose Phyllostegia,1HPskPFNPpnib4iP3erjpAvpr362WAAdQa,55.47,03/22/2024
577,41.6716076,-8.504234,California Buttercup,1NSAHEF6RcBPEvv3jBmVBGZHdMqHGz6wyR,54.47,02/07/2024
578,38.9048517,-94.6864991,Chinchweed,1BQFCPqSTR9kCuz7UcHpJQFxcsGCjiBevU,52.39,10/19/2023
579,-27.112723,-109.3496865,James' Seaheath,1M2WLbELgvkaGnXrrLfaAjwyaqNYGTyfSZ,94.68,01/17/2024
580,-6.2810348,106.8280147,Vogel's Tephrosia,1CsoroMp1nPRTYEPgk9yLnFbyqox51KGVw,69.11,02/19/2024
581,38.9003669,-77.0351137,Hippocrepis,1By82oQtR3zCYNQAoTKd6M35BcUr2pAw63,56.06,08/14/2023
582,41.4592281,-8.1841929,Hybrid Spruce,1FrNvuLhpKDtAqwXfBE3QR8MvfXYrUMiRz,94.63,09/11/2023
583,38.320362,114.723904,Arthothelium Lichen,1LoDseEU18p5r7h4NYwSzQwJ42nuK2gLmA,79.39,02/28/2024
584,35.86166,104.195397,Wiry Blue-eyed Grass,16Dry5NLLAioPAstGadBdPfEx1fsjhB1nN,57.36,01/31/2024
585,44.0527811,6.1717148,Whitebristle Cottongrass,1PvGm2vvZWtHHy84rdNcYurdFsCCNSwwAi,72.21,10/25/2023
586,62.4232512,21.4744125,Spinster's Blue Eyed Mary,14xf89EAQjfUPUSLKUhEE99rbj4TzhjNC3,69.78,05/25/2023
587,34.620202,112.453926,Eurasian Solomon's Seal,1ELgAJ5LHnrUFPUw9kBWBjWW3V89JRbqeB,78.0,09/28/2023
588,-28.6880903,27.4380189,Garden Heliotrope,1BGDq6MJdhQkoCLZgvbdwYo6dG4FWSAK4E,71.93,03/31/2024
589,-6.2477331,106.9154061,Slender Woolly Buckwheat,12npbTbYvE1LPUa2mjgxvY7z6u5N7bAQvA,74.05,04/07/2024
590,7.44891,-71.304474,Rim Lichen,18iDdRFR4knkEs3Wr1wMxk4tGGJFwKEqq,96.37,08/05/2023
591,40.0017058,-7.7141554,Bluff Rockdaisy,1HnZdZdyWN8T4u5LC8DukyrrpybpksuP2B,93.07,10/17/2023
592,46.69823,-71.58275,Alkali Swainsonpea,1Li58CVPtPqAAiEB9GNSpWda7eoiD76wkf,79.2,05/06/2023
593,7.46932,134.60991,Detling's Silverpuffs,1BhX9WUJUudJtU7qMGiWHKi799Y2iip1xL,97.14,04/22/2023
594,60.6184239,16.7769535,Sparseflower Jewelflower,1Q9q1hNS8RjMABfb7bEKDvfKyWtVwGWRW,56.72,12/19/2023
595,-8.729881,122.0212337,Red Fir Catchfly,1DR1iVeYSG9TD4nBSt411JbfxWk2XNnPaf,93.46,07/23/2023
596,32.7894701,73.8236143,Rough Thistle,12kvTnhDyD9vcjsCJM43Jjkm1P9HrajEKf,51.74,09/22/2023
597,42.1662941,48.1164779,Stinking Hawksbeard,1NSAawBMsnF7ieXfGrUBBeCUdygvzBHsUL,60.71,09/09/2023
598,14.582807,121.061708,Bristly Matilija Poppy,14ZaMKtYyb9GpdGPSbiLqPZxFchw1ewJZJ,66.11,06/13/2023
599,49.5111458,17.5282441,James' Buckwheat,1Hp7jWeaCZa4mQZhVcwzmyWiaPoSACcDqT,98.59,08/21/2023
600,14.5806413,121.0036417,Cafeillo,1PnnpRtxB1BNKv42ustHvMQSbZJi2M6XJX,93.13,09/16/2023
601,36.3400071,137.8830829,Bugbane,139bFJUsKi1VPXYW1wZQW7tiscjWcNa9vp,68.82,04/03/2023
602,23.084827,113.290609,Lemmon's Jewelflower,1FciJ8Avr2wngC8xRGmMBWt5Y3CA2JFLXP,93.78,11/12/2023
603,-20.8420055,-40.7357215,Bedstraw,154L3bVWmnntR67uhmKY1BpAo4btn8FchB,94.98,10/26/2023
604,45.7022525,9.6323203,Scrub Palmetto,17oHKk8Ajg55Qg61MMTFfTaL6bHsd2FAMP,56.18,06/03/2023
605,26.750454,119.105047,Pacific Lousewort,1EYejQCJRrHge6tPscjkzwvxdSAe2Jvfau,52.7,07/30/2023
606,-8.690455,122.1348629,Snake River Twinpod,1Cfz1pHv3bKc4JFTLdfBLuiKGHTkTMNNDG,51.64,11/16/2023
607,48.1734633,23.2972476,American Trailplant,1M3Z4p9Pqoppzjwk9pzNSiVuVZaoXYw8qC,58.98,08/15/2023
608,35.615489,102.009491,Maluco,1G9JnV1eDJYj8MK9rvmhBXp3iKy8YvzAqx,52.21,08/23/2023
609,9.7457208,123.8401962,Jeweled Blue-eyed Grass,1KmXm81A37wCjQ4ukzXbujuo6NzMgzYJCe,53.6,08/18/2023
610,6.3188032,16.3758145,Queen Of The Prairie,1Ds5d3FpVoocdCyFGkTmZ3T6Fpsk3XGEwq,92.18,04/11/2024
611,50.0449195,13.3750303,Australian Water-clover,1NQXudc9dNk5dNS7gUiaSNyERfwXsQc7Aa,62.21,10/11/2023
612,30.601966,115.438847,Flaxflowered Ipomopsis,1NGp45Jhza51wTZ9hofohdtSm91i1E2d1F,87.44,11/10/2023
613,41.385858,-8.3854178,Lateflowering Goosefoot,12dnVpYakbZboArBtVGkekA6YAdcLeu9Me,77.69,07/03/2023
614,52.7567887,25.1531057,Pacific Jewelflower,1Mj9b6hLkpzRdHkrMvrDq5dut7DbLpcZQc,59.59,06/16/2023
